Date,Component,MOS,Cutoff_SGT,Cutoff_SSG,Eligibles_SGT,Eligibles_SSG,Promotions_SGT,Promotions_SSG
2024-SEP,ACTIVE,15E,568,798,103,34,1,0
2024-SEP,ACTIVE,15F,632,798,72,29,4,0
2024-SEP,ACTIVE,15G,579,722,104,51,10,4
2024-SEP,ACTIVE,15H,430,798,37,35,3,0
2024-SEP,ACTIVE,15M,498,726,71,43,11,3
2024-SEP,ACTIVE,15N,338,757,35,69,11,3
2024-SEP,ACTIVE,15P,254,575,37,93,16,9
2024-SEP,ACTIVE,15Q,306,330,58,16,10,5
2024-SEP,ACTIVE,15R,562,678,512,232,24,9
2024-SEP,ACTIVE,15T,460,516,441,362,48,24
2024-SEP,ACTIVE,15U,466,585,236,199,21,13
2024-SEP,ACTIVE,15W,549,652,186,74,13,9
2024-SEP,ACTIVE,15Y,459,798,165,142,7,0
2024-SEP,ACTIVE,17C,82,24,12,10,12,10
2024-SEP,ACTIVE,17E,24,24,5,5,5,5
2024-SEP,ACTIVE,19D,798,798,579,361,0,0
2024-SEP,ACTIVE,19K,24,151,26,49,26,34
2024-SEP,ACTIVE,25B,615,698,970,656,47,27
2024-SEP,ACTIVE,25D,,24,,0,,0
2024-SEP,ACTIVE,25E,,311,,1,,1
2024-SEP,ACTIVE,25H,499,661,607,500,30,20
2024-SEP,ACTIVE,25S,447,707,220,243,28,15
2024-SEP,ACTIVE,25U,576,733,873,779,37,20
2024-SEP,ACTIVE,27D,210,457,38,120,20,18
2024-SEP,ACTIVE,31B,798,798,469,492,0,0
2024-SEP,ACTIVE,31D,24,798,0,35,0,0
2024-SEP,ACTIVE,31E,24,618,5,139,5,10
2024-SEP,ACTIVE,31K,584,571,65,26,4,4
2024-SEP,ACTIVE,35F,615,798,663,336,2,0
2024-SEP,ACTIVE,35G,605,698,289,151,11,7
2024-SEP,ACTIVE,35L,24,798,6,37,6,0
2024-SEP,ACTIVE,35M,601,636,176,119,6,5
2024-SEP,ACTIVE,35N,798,464,277,166,0,13
2024-SEP,ACTIVE,35PAZ,24,427,3,32,3,13
2024-SEP,ACTIVE,35PCM,24,24,6,1,6,1
2024-SEP,ACTIVE,35PFR,798,798,7,0,0,0
2024-SEP,ACTIVE,35PKP,798,798,15,36,0,0
2024-SEP,ACTIVE,35PPF,798,798,7,4,0,0
2024-SEP,ACTIVE,35PQB,550,798,56,34,4,3
2024-SEP,ACTIVE,35PRU,24,24,1,1,1,1
2024-SEP,ACTIVE,35S,24,507,19,57,19,1
2024-SEP,ACTIVE,35T,798,510,116,51,0,3
2024-SEP,ACTIVE,36B,798,798,158,75,1,0
2024-SEP,ACTIVE,37F,,24,,14,,14
2024-SEP,ACTIVE,42A,535,543,876,709,95,75
2024-SEP,ACTIVE,42R,798,798,40,120,0,0
2024-SEP,ACTIVE,46S,89,428,5,37,5,6
2024-SEP,ACTIVE,46T,798,798,29,23,0,0
2024-SEP,ACTIVE,46V,543,798,74,73,4,2
2024-SEP,ACTIVE,51C,,798,,0,,0
2024-SEP,ACTIVE,56M,421,715,78,166,6,4
2024-SEP,ACTIVE,68A,403,563,32,49,6,2
2024-SEP,ACTIVE,68B,798,360,8,9,0,3
2024-SEP,ACTIVE,68C,517,624,172,158,16,7
2024-SEP,ACTIVE,68D,581,700,109,71,4,2
2024-SEP,ACTIVE,68E,659,774,150,118,8,5
2024-SEP,ACTIVE,68F,276,752,9,42,4,1
2024-SEP,ACTIVE,68G,598,798,46,58,1,1
2024-SEP,ACTIVE,68H,566,798,20,11,3,0
2024-SEP,ACTIVE,68J,520,564,66,61,6,3
2024-SEP,ACTIVE,68K,642,605,163,133,12,13
2024-SEP,ACTIVE,68L,798,604,2,17,0,1
2024-SEP,ACTIVE,68M,655,677,34,31,1,1
2024-SEP,ACTIVE,68P,634,798,133,72,7,0
2024-SEP,ACTIVE,68Q,531,725,50,48,5,1
2024-SEP,ACTIVE,68R,630,798,96,117,3,1
2024-SEP,ACTIVE,68S,354,588,20,47,5,4
2024-SEP,ACTIVE,68T,570,654,59,57,4,4
2024-SEP,ACTIVE,68V,24,775,0,90,0,3
2024-SEP,ACTIVE,68W,411,586,834,1065,108,43
2024-SEP,ACTIVE,68X,626,656,79,89,2,4
2024-SEP,ACTIVE,68Y,24,798,2,2,2,0
2024-SEP,ACTIVE,74D,331,473,239,395,41,21
2024-SEP,ACTIVE,79R,,24,,0,,0
2024-SEP,ACTIVE,79S,,296,,6,,6
2024-SEP,ACTIVE,88H,798,798,169,164,0,0
2024-SEP,ACTIVE,88K,24,290,2,4,2,2
2024-SEP,ACTIVE,88L,24,297,0,1,0,1
2024-SEP,ACTIVE,88M,328,567,344,1040,74,51
2024-SEP,ACTIVE,88N,798,798,89,150,0,0
2024-SEP,ACTIVE,89A,24,,1,,1,
2024-SEP,ACTIVE,89B,498,473,220,94,12,9
2024-SEP,ACTIVE,89D,24,24,8,11,8,11
2024-SEP,ACTIVE,91A,24,489,5,118,5,7
2024-SEP,ACTIVE,91B,438,646,950,1332,69,40
2024-SEP,ACTIVE,91C,445,798,134,222,19,3
2024-SEP,ACTIVE,91D,497,798,198,213,16,1
2024-SEP,ACTIVE,91E,448,756,101,134,13,3
2024-SEP,ACTIVE,91F,544,769,209,184,17,6
2024-SEP,ACTIVE,91H,188,532,12,77,8,7
2024-SEP,ACTIVE,91J,557,,72,,4,
2024-SEP,ACTIVE,91L,24,525,1,51,1,3
2024-SEP,ACTIVE,91M,24,537,10,144,10,9
2024-SEP,ACTIVE,91P,24,504,3,25,3,2
2024-SEP,ACTIVE,91S,798,798,99,163,0,1
2024-SEP,ACTIVE,92A,492,770,555,882,29,27
2024-SEP,ACTIVE,92F,497,737,538,682,31,20
2024-SEP,ACTIVE,92G,24,452,41,359,41,48
2024-SEP,ACTIVE,92L,798,,20,,0,
2024-SEP,ACTIVE,92M,24,24,8,6,8,6
2024-SEP,ACTIVE,92R,420,571,79,133,7,2
2024-SEP,ACTIVE,92S,24,798,0,15,0,0
2024-SEP,ACTIVE,92W,422,684,65,107,9,3
2024-SEP,ACTIVE,92Y,409,515,477,1073,52,40
2024-SEP,ACTIVE,94A,516,504,19,11,2,2
2024-SEP,ACTIVE,94D,798,798,12,5,0,0
2024-SEP,ACTIVE,94E,407,527,55,20,7,1
2024-SEP,ACTIVE,94F,498,603,90,23,5,3
2024-SEP,ACTIVE,94H,462,422,4,4,1,1
2024-SEP,ACTIVE,94M,488,376,29,10,2,2
2024-SEP,ACTIVE,94P,24,798,0,6,0,0
2024-SEP,ACTIVE,94R,639,531,25,6,1,1
2024-SEP,ACTIVE,94S,24,230,3,8,3,4
2024-SEP,ACTIVE,94T,798,798,30,11,0,0
2024-SEP,ACTIVE,94Y,547,798,4,9,1,0
2024-APR,RESERVE,11B,798,798,0,2,0,0
2024-APR,RESERVE,11C,798,798,0,0,0,0
2024-APR,RESERVE,12B,798,798,0,8,0,0
2024-APR,RESERVE,12C,798,798,0,3,0,0
2024-APR,RESERVE,12H,798,798,0,0,0,0
2024-APR,RESERVE,12K,798,798,0,1,0,0
2024-APR,RESERVE,12N,798,798,0,10,0,0
2024-APR,RESERVE,12R,798,798,0,0,0,0
2024-APR,RESERVE,12W,798,798,0,3,0,0
2024-APR,RESERVE,15P,798,798,0,3,0,0
2024-APR,RESERVE,15Q,798,798,0,0,0,0
2024-APR,RESERVE,15R,798,798,0,0,0,0
2024-APR,RESERVE,15T,798,798,0,7,0,0
2024-APR,RESERVE,15U,798,163,0,1,0,1
2024-APR,RESERVE,25B,798,798,0,11,0,0
2024-APR,RESERVE,25H,798,798,0,0,0,0
2024-APR,RESERVE,25L,798,798,0,0,0,0
2024-APR,RESERVE,25N,798,798,0,0,0,0
2024-APR,RESERVE,25Q,798,798,0,0,0,0
2024-APR,RESERVE,25S,798,798,0,0,0,0
2024-APR,RESERVE,25U,798,211,0,10,0,2
2024-APR,RESERVE,27D,798,798,0,1,0,0
2024-APR,RESERVE,31B,798,798,0,0,0,0
2024-APR,RESERVE,31D,798,798,0,0,0,0
2024-APR,RESERVE,31E,798,798,1,8,0,0
2024-APR,RESERVE,35F,798,248,0,2,0,1
2024-APR,RESERVE,35G,798,798,0,1,0,0
2024-APR,RESERVE,35L,798,798,0,1,0,0
2024-APR,RESERVE,35M,798,798,0,0,0,0
2024-APR,RESERVE,35N,798,798,0,0,0,0
2024-APR,RESERVE,35T,798,798,0,1,0,0
2024-APR,RESERVE,36B,94,798,1,0,1,0
2024-APR,RESERVE,37F,798,798,0,6,0,0
2024-APR,RESERVE,38B,798,798,0,3,0,0
2024-APR,RESERVE,42A,30,798,12,259,5,0
2024-APR,RESERVE,46Q,798,798,0,0,0,0
2024-APR,RESERVE,46R,798,798,0,0,0,0
2024-APR,RESERVE,46S,798,798,0,0,0,0
2024-APR,RESERVE,56M,798,798,0,0,0,0
2024-APR,RESERVE,68A,798,798,0,3,0,0
2024-APR,RESERVE,68C,798,798,0,0,0,0
2024-APR,RESERVE,68E,798,798,0,0,0,0
2024-APR,RESERVE,68G,798,798,0,0,0,0
2024-APR,RESERVE,68J,798,798,0,17,0,0
2024-APR,RESERVE,68R,798,798,0,0,0,0
2024-APR,RESERVE,68W,798,798,0,8,0,0
2024-APR,RESERVE,68X,798,798,0,2,0,0
2024-APR,RESERVE,74D,798,798,0,11,0,0
2024-APR,RESERVE,79R,798,798,0,0,0,0
2024-APR,RESERVE,88H,798,798,0,0,0,0
2024-APR,RESERVE,88K,798,798,0,0,0,0
2024-APR,RESERVE,88L,798,798,0,0,0,0
2024-APR,RESERVE,88M,798,798,0,4,0,0
2024-APR,RESERVE,88N,798,262,0,4,0,1
2024-APR,RESERVE,89A,798,798,0,0,0,0
2024-APR,RESERVE,89B,798,798,0,6,0,0
2024-APR,RESERVE,91B,99,798,6,174,3,0
2024-APR,RESERVE,91C,798,798,0,2,0,0
2024-APR,RESERVE,91D,798,798,0,6,0,0
2024-APR,RESERVE,91F,798,798,0,0,0,0
2024-APR,RESERVE,91H,798,798,0,0,0,0
2024-APR,RESERVE,91J,798,798,0,4,0,0
2024-APR,RESERVE,91L,798,798,0,0,0,0
2024-APR,RESERVE,92A,798,798,0,11,0,0
2024-APR,RESERVE,92F,798,430,0,18,0,2
2024-APR,RESERVE,92G,798,798,2,5,0,0
2024-APR,RESERVE,92L,798,798,0,0,0,0
2024-APR,RESERVE,92M,798,798,0,5,0,0
2024-APR,RESERVE,92R,798,798,0,0,0,0
2024-APR,RESERVE,92S,798,798,0,4,0,0
2024-APR,RESERVE,92W,798,798,0,1,0,0
2024-APR,RESERVE,92Y,58,426,17,279,13,5
2024-APR,RESERVE,94D,798,798,0,0,0,0
2024-APR,RESERVE,94F,798,798,0,0,0,0
2025-APR,RESERVE,11B,798,798,0,0,0,0
2025-APR,RESERVE,11C,798,798,0,0,0,0
2025-APR,RESERVE,12B,798,403,0,2,0,1
2025-APR,RESERVE,12C,798,798,0,0,0,0
2025-APR,RESERVE,12D,798,798,0,0,0,0
2025-APR,RESERVE,12H,798,798,0,0,0,0
2025-APR,RESERVE,12K,798,798,0,0,0,0
2025-APR,RESERVE,12N,798,798,0,9,0,0
2025-APR,RESERVE,12R,798,798,0,0,0,0
2025-APR,RESERVE,12W,798,798,0,0,0,0
2025-APR,RESERVE,15F,798,798,0,0,0,0
2025-APR,RESERVE,15P,798,798,0,2,0,0
2025-APR,RESERVE,15Q,798,798,0,0,0,0
2025-APR,RESERVE,15R,798,798,0,0,0,0
2025-APR,RESERVE,15T,798,798,0,14,0,0
2025-APR,RESERVE,15U,798,798,0,1,0,0
2025-APR,RESERVE,15Y,798,798,0,0,0,0
2025-APR,RESERVE,25B,798,314,0,14,0,1
2025-APR,RESERVE,25H,46,798,1,2,1,0
2025-APR,RESERVE,25L,798,798,0,0,0,0
2025-APR,RESERVE,25N,798,798,0,0,0,0
2025-APR,RESERVE,25Q,798,798,0,0,0,0
2025-APR,RESERVE,25S,798,798,0,0,0,0
2025-APR,RESERVE,25U,798,197,1,8,0,1
2025-APR,RESERVE,27D,798,798,0,0,0,0
2025-APR,RESERVE,31B,798,798,0,0,0,0
2025-APR,RESERVE,31D,798,798,0,0,0,0
2025-APR,RESERVE,31E,798,798,0,5,0,0
2025-APR,RESERVE,35F,798,798,0,0,0,0
2025-APR,RESERVE,35G,798,798,0,0,0,0
2025-APR,RESERVE,35L,798,798,0,0,0,0
2025-APR,RESERVE,35M,798,798,0,0,0,0
2025-APR,RESERVE,35N,798,798,0,0,0,0
2025-APR,RESERVE,35T,798,798,0,0,0,0
2025-APR,RESERVE,36B,798,798,0,3,0,0
2025-APR,RESERVE,37F,798,798,0,0,0,0
2025-APR,RESERVE,38B,798,442,0,5,0,1
2025-APR,RESERVE,42A,34,485,13,293,13,5
2025-APR,RESERVE,46Q,798,798,0,0,0,0
2025-APR,RESERVE,46R,798,798,0,0,0,0
2025-APR,RESERVE,46S,798,798,0,0,0,0
2025-APR,RESERVE,56M,798,798,0,0,0,0
2025-APR,RESERVE,68A,798,798,0,0,0,0
2025-APR,RESERVE,68C,798,131,0,1,0,1
2025-APR,RESERVE,68E,798,798,0,0,0,0
2025-APR,RESERVE,68G,798,798,0,0,0,0
2025-APR,RESERVE,68J,798,798,0,18,0,0
2025-APR,RESERVE,68Q,798,798,0,0,0,0
2025-APR,RESERVE,68R,798,798,0,0,0,0
2025-APR,RESERVE,68W,798,798,0,0,0,0
2025-APR,RESERVE,68X,798,798,0,0,0,0
2025-APR,RESERVE,74D,231,798,1,0,1,0
2025-APR,RESERVE,79R,798,798,0,0,0,0
2025-APR,RESERVE,79V,798,798,0,0,0,0
2025-APR,RESERVE,88H,798,798,0,0,0,0
2025-APR,RESERVE,88K,798,798,0,0,0,0
2025-APR,RESERVE,88L,798,798,0,0,0,0
2025-APR,RESERVE,88M,798,123,0,2,0,2
2025-APR,RESERVE,88N,798,798,0,3,0,0
2025-APR,RESERVE,89A,798,798,0,0,0,0
2025-APR,RESERVE,89B,798,362,0,8,0,1
2025-APR,RESERVE,91B,67,385,5,160,5,10
2025-APR,RESERVE,91C,798,406,0,6,0,1
2025-APR,RESERVE,91D,798,798,0,3,0,0
2025-APR,RESERVE,91F,798,798,0,0,0,0
2025-APR,RESERVE,91H,798,798,0,0,0,0
2025-APR,RESERVE,91J,798,798,0,0,0,0
2025-APR,RESERVE,91L,798,798,0,0,0,0
2025-APR,RESERVE,92A,798,403,0,10,0,1
2025-APR,RESERVE,92F,798,347,0,10,0,1
2025-APR,RESERVE,92G,798,352,1,7,0,1
2025-APR,RESERVE,92L,798,798,0,0,0,0
2025-APR,RESERVE,92M,798,798,0,0,0,0
2025-APR,RESERVE,92R,798,798,0,0,0,0
2025-APR,RESERVE,92S,798,219,0,1,0,1
2025-APR,RESERVE,92W,798,798,0,4,0,0
2025-APR,RESERVE,92Y,48,472,13,266,12,11
2025-APR,RESERVE,94D,798,798,0,0,0,0
2025-APR,RESERVE,94F,798,798,0,0,0,0
2023-AUG,RESERVE,11B,798,798,0,2,0,0
2023-AUG,RESERVE,11C,798,798,0,0,0,0
2023-AUG,RESERVE,12B,798,289,0,12,0,2
2023-AUG,RESERVE,12C,798,798,0,3,0,0
2023-AUG,RESERVE,12H,798,244,0,4,0,1
2023-AUG,RESERVE,12N,798,798,0,8,0,0
2023-AUG,RESERVE,12R,798,798,0,0,0,0
2023-AUG,RESERVE,12W,798,798,0,0,0,0
2023-AUG,RESERVE,15P,798,798,0,3,0,0
2023-AUG,RESERVE,15Q,798,798,0,1,0,0
2023-AUG,RESERVE,15R,798,798,0,0,0,0
2023-AUG,RESERVE,15T,798,798,0,3,0,0
2023-AUG,RESERVE,15U,798,257,0,1,0,1
2023-AUG,RESERVE,25B,798,369,0,15,0,2
2023-AUG,RESERVE,25H,798,798,0,4,0,0
2023-AUG,RESERVE,25L,798,798,0,0,0,0
2023-AUG,RESERVE,25N,798,798,0,0,0,0
2023-AUG,RESERVE,25Q,798,798,0,0,0,0
2023-AUG,RESERVE,25S,798,798,0,0,0,0
2023-AUG,RESERVE,25U,798,283,0,7,0,1
2023-AUG,RESERVE,27D,798,798,0,0,0,0
2023-AUG,RESERVE,31B,798,798,0,2,0,0
2023-AUG,RESERVE,31D,798,798,0,0,0,0
2023-AUG,RESERVE,31E,798,798,0,9,0,0
2023-AUG,RESERVE,35F,798,83,0,3,0,2
2023-AUG,RESERVE,35G,798,798,0,0,0,0
2023-AUG,RESERVE,35L,798,798,0,2,0,0
2023-AUG,RESERVE,35M,798,798,0,0,0,0
2023-AUG,RESERVE,35N,798,798,0,0,0,0
2023-AUG,RESERVE,35T,798,798,0,2,0,0
2023-AUG,RESERVE,36B,798,798,0,1,0,0
2023-AUG,RESERVE,37F,798,798,0,6,0,0
2023-AUG,RESERVE,38B,798,798,0,6,0,0
2023-AUG,RESERVE,42A,180,798,7,261,2,0
2023-AUG,RESERVE,46Q,798,798,0,0,0,0
2023-AUG,RESERVE,46R,798,798,0,0,0,0
2023-AUG,RESERVE,46S,798,82,0,1,0,1
2023-AUG,RESERVE,56M,798,798,0,0,0,0
2023-AUG,RESERVE,68A,798,798,0,3,0,0
2023-AUG,RESERVE,68C,798,798,0,0,0,0
2023-AUG,RESERVE,68E,798,798,0,0,0,0
2023-AUG,RESERVE,68G,798,798,0,0,0,0
2023-AUG,RESERVE,68J,798,798,0,8,0,0
2023-AUG,RESERVE,68R,798,798,0,0,0,0
2023-AUG,RESERVE,68W,195,351,1,10,1,5
2023-AUG,RESERVE,89B,798,798,0,7,0,0
2023-AUG,RESERVE,91B,47,798,2,162,2,0
2023-AUG,RESERVE,91C,798,798,0,4,0,0
2023-AUG,RESERVE,91D,282,798,1,5,1,0
2023-AUG,RESERVE,91F,798,798,0,0,0,0
2023-AUG,RESERVE,91H,798,798,0,0,0,0
2023-AUG,RESERVE,91J,798,798,0,0,0,0
2023-AUG,RESERVE,91L,798,798,0,0,0,0
2023-AUG,RESERVE,92A,798,798,0,16,0,0
2023-AUG,RESERVE,92F,798,798,0,21,0,0
2023-AUG,RESERVE,92G,798,798,0,3,0,1
2023-AUG,RESERVE,92L,798,798,0,0,0,0
2023-AUG,RESERVE,92M,798,798,0,3,0,0
2023-AUG,RESERVE,92R,798,798,0,0,0,0
2023-AUG,RESERVE,92S,798,798,0,4,0,0
2023-AUG,RESERVE,92W,798,798,0,0,0,0
2023-AUG,RESERVE,92Y,68,798,9,288,3,0
2023-AUG,RESERVE,94D,798,798,0,0,0,0
2023-AUG,RESERVE,94F,798,798,0,0,0,0
2024-AUG,RESERVE,11B,798,385,0,2,0,1
2024-AUG,RESERVE,11C,798,798,0,0,0,0
2024-AUG,RESERVE,12B,798,157,0,4,0,3
2024-AUG,RESERVE,12C,798,798,0,3,0,0
2024-AUG,RESERVE,12D,798,798,0,0,0,0
2024-AUG,RESERVE,12H,798,200,0,2,0,2
2024-AUG,RESERVE,12K,798,798,0,0,0,0
2024-AUG,RESERVE,12N,798,798,0,12,0,0
2024-AUG,RESERVE,12R,798,798,0,0,0,0
2024-AUG,RESERVE,12W,798,798,0,0,0,0
2024-AUG,RESERVE,15P,91,262,1,3,1,1
2024-AUG,RESERVE,15Q,798,798,0,0,0,0
2024-AUG,RESERVE,15R,798,798,0,0,0,0
2024-AUG,RESERVE,15T,798,798,0,12,0,0
2024-AUG,RESERVE,15U,798,798,0,0,0,0
2024-AUG,RESERVE,25B,798,798,0,18,0,0
2024-AUG,RESERVE,25H,228,798,2,2,1,0
2024-AUG,RESERVE,25L,798,798,0,0,0,0
2024-AUG,RESERVE,25N,798,798,0,0,0,0
2024-AUG,RESERVE,25Q,798,798,0,0,0,0
2024-AUG,RESERVE,25S,798,798,0,0,0,0
2024-AUG,RESERVE,25U,798,135,0,8,0,2
2024-AUG,RESERVE,27D,221,200,2,6,2,3
2024-AUG,RESERVE,31B,798,798,0,0,0,0
2024-AUG,RESERVE,31D,798,798,0,0,0,0
2024-AUG,RESERVE,31E,798,798,1,10,0,0
2024-AUG,RESERVE,35F,798,154,0,2,0,2
2024-AUG,RESERVE,35G,798,798,0,1,0,0
2024-AUG,RESERVE,35L,798,798,0,1,0,0
2024-AUG,RESERVE,35M,798,798,0,0,0,0
2024-AUG,RESERVE,35N,798,798,0,0,0,0
2024-AUG,RESERVE,35T,798,798,0,1,0,0
2024-AUG,RESERVE,36B,798,183,0,2,0,2
2024-AUG,RESERVE,37F,798,365,0,6,0,2
2024-AUG,RESERVE,38B,798,798,0,3,0,0
2024-AUG,RESERVE,42A,63,614,13,310,12,2
2024-AUG,RESERVE,46Q,798,798,0,0,0,0
2024-AUG,RESERVE,46R,798,798,0,0,0,0
2024-AUG,RESERVE,46S,798,798,0,0,0,0
2024-AUG,RESERVE,56M,798,265,0,1,0,1
2024-AUG,RESERVE,68A,798,798,0,0,0,0
2024-AUG,RESERVE,68C,798,311,0,1,0,1
2024-AUG,RESERVE,68E,97,798,1,0,1,0
2024-AUG,RESERVE,68G,798,798,0,0,0,0
2024-AUG,RESERVE,68J,104,798,1,19,1,0
2024-AUG,RESERVE,68R,798,798,0,0,0,0
2024-AUG,RESERVE,68W,798,309,0,12,0,5
2024-AUG,RESERVE,68X,798,101,0,1,0,1
2024-AUG,RESERVE,74D,798,329,0,10,0,1
2024-AUG,RESERVE,79R,798,798,0,0,0,0
2024-AUG,RESERVE,79V,798,798,0,0,0,0
2024-AUG,RESERVE,88H,798,798,0,0,0,0
2024-AUG,RESERVE,88K,798,798,0,0,0,0
2024-AUG,RESERVE,88L,798,798,0,0,0,0
2024-AUG,RESERVE,88M,798,798,0,5,0,0
2024-AUG,RESERVE,88N,798,798,0,0,0,0
2024-AUG,RESERVE,89A,798,798,0,0,0,0
2024-AUG,RESERVE,89B,798,798,0,7,0,0
2024-AUG,RESERVE,91B,80,494,3,204,3,8
2024-AUG,RESERVE,91C,798,798,0,3,0,0
2024-AUG,RESERVE,91D,798,798,0,6,0,0
2024-AUG,RESERVE,91F,798,798,0,0,0,0
2024-AUG,RESERVE,91H,798,798,0,0,0,0
2024-AUG,RESERVE,91J,798,798,0,4,0,0
2024-AUG,RESERVE,91L,798,798,0,0,0,0
2024-AUG,RESERVE,92A,798,798,0,11,0,0
2024-AUG,RESERVE,92F,798,308,0,14,0,1
2024-AUG,RESERVE,92G,63,289,2,14,1,1
2024-AUG,RESERVE,92L,798,798,0,0,0,0
2024-AUG,RESERVE,92M,798,798,0,4,0,0
2024-AUG,RESERVE,92R,798,798,0,0,0,0
2024-AUG,RESERVE,92S,798,798,0,4,0,0
2024-AUG,RESERVE,92W,798,798,0,4,0,0
2024-AUG,RESERVE,92Y,38,518,9,307,9,7
2024-AUG,RESERVE,94D,798,798,0,0,0,0
2024-AUG,RESERVE,94F,798,798,0,0,0,0
2023-DEC,RESERVE,68J,798,798,0,10,0,0
2023-DEC,RESERVE,68Q,798,798,0,1,0,0
2023-DEC,RESERVE,68R,798,310,0,1,0,1
2023-DEC,RESERVE,68W,798,798,0,10,0,0
2023-DEC,RESERVE,68X,798,798,0,1,0,0
2023-DEC,RESERVE,74D,132,798,1,17,1,0
2023-DEC,RESERVE,79R,798,798,0,0,0,0
2023-DEC,RESERVE,88H,798,798,0,1,0,0
2023-DEC,RESERVE,88K,798,798,0,0,0,0
2023-DEC,RESERVE,88L,798,798,0,0,0,0
2023-DEC,RESERVE,88M,70,798,3,6,3,0
2023-DEC,RESERVE,88N,798,248,0,8,0,4
2023-DEC,RESERVE,89A,798,798,0,0,0,0
2023-DEC,RESERVE,89B,798,798,0,7,0,0
2023-DEC,RESERVE,91B,56,798,13,169,10,0
2023-DEC,RESERVE,91C,798,798,0,7,0,0
2023-DEC,RESERVE,91D,798,798,0,6,0,0
2023-DEC,RESERVE,91F,798,798,0,0,0,0
2023-DEC,RESERVE,91H,798,798,0,0,0,0
2023-DEC,RESERVE,91J,205,798,1,0,1,0
2023-DEC,RESERVE,91L,798,798,0,0,0,0
2023-DEC,RESERVE,92A,94,311,3,17,3,5
2023-DEC,RESERVE,92F,798,798,0,25,0,0
2023-DEC,RESERVE,92G,56,798,3,2,2,0
2023-DEC,RESERVE,92L,798,798,0,0,0,0
2023-DEC,RESERVE,92M,798,798,0,2,0,0
2023-DEC,RESERVE,92R,798,798,0,0,0,0
2023-DEC,RESERVE,92S,798,798,0,4,0,0
2023-DEC,RESERVE,92W,798,798,0,0,0,0
2023-DEC,RESERVE,92Y,39,798,33,288,28,0
2023-DEC,RESERVE,94D,798,798,0,0,0,0
2023-DEC,RESERVE,94F,798,798,0,0,0,0
2024-DEC,RESERVE,11B,798,798,0,0,0,0
2024-DEC,RESERVE,11C,798,798,0,1,0,0
2024-DEC,RESERVE,12B,798,798,0,0,0,0
2024-DEC,RESERVE,12C,798,367,0,2,0,1
2024-DEC,RESERVE,12D,798,798,0,0,0,0
2024-DEC,RESERVE,12H,798,178,0,1,0,1
2024-DEC,RESERVE,12K,798,798,0,0,0,0
2024-DEC,RESERVE,12N,798,476,0,10,0,1
2024-DEC,RESERVE,12R,798,798,0,0,0,0
2024-DEC,RESERVE,12W,798,798,0,0,0,0
2024-DEC,RESERVE,15F,798,798,0,1,0,0
2024-DEC,RESERVE,15P,798,798,0,3,0,0
2024-DEC,RESERVE,15Q,798,798,0,0,0,0
2024-DEC,RESERVE,15R,798,798,0,0,0,0
2024-DEC,RESERVE,15T,798,798,0,13,0,0
2024-DEC,RESERVE,15U,798,798,0,1,0,0
2024-DEC,RESERVE,15Y,798,798,0,0,0,0
2024-DEC,RESERVE,25B,78,386,1,22,1,3
2024-DEC,RESERVE,25H,145,798,1,2,1,0
2024-DEC,RESERVE,25L,798,798,0,0,0,0
2024-DEC,RESERVE,25N,798,798,0,0,0,0
2024-DEC,RESERVE,25Q,798,798,0,0,0,0
2024-DEC,RESERVE,25S,798,798,0,0,0,0
2024-DEC,RESERVE,25U,798,798,1,9,0,0
2024-DEC,RESERVE,27D,57,129,1,1,1,1
2024-DEC,RESERVE,31B,798,798,0,0,0,0
2024-DEC,RESERVE,31D,798,798,0,0,0,0
2024-DEC,RESERVE,31E,798,798,0,5,0,0
2024-DEC,RESERVE,35F,798,59,0,1,0,1
2024-DEC,RESERVE,35G,798,798,0,0,0,0
2024-DEC,RESERVE,35L,798,798,0,0,0,0
2024-DEC,RESERVE,35M,798,798,0,0,0,0
2024-DEC,RESERVE,35N,798,798,0,0,0,0
2024-DEC,RESERVE,35T,798,798,0,0,0,0
2024-DEC,RESERVE,36B,798,91,0,1,0,1
2024-DEC,RESERVE,37F,54,798,1,2,1,0
2024-DEC,RESERVE,38B,798,798,0,5,0,0
2024-DEC,RESERVE,42A,42,559,6,298,6,4
2024-DEC,RESERVE,46Q,798,798,0,0,0,0
2024-DEC,RESERVE,46R,798,798,0,0,0,0
2024-DEC,RESERVE,46S,798,798,0,0,0,0
2024-DEC,RESERVE,56M,798,798,0,0,0,0
2024-DEC,RESERVE,68A,798,798,0,0,0,0
2024-DEC,RESERVE,68C,798,185,0,1,0,1
2024-DEC,RESERVE,68E,798,798,0,0,0,0
2024-DEC,RESERVE,68G,798,798,0,0,0,0
2024-DEC,RESERVE,68J,174,798,1,17,1,0
2024-DEC,RESERVE,68Q,798,798,0,0,0,0
2024-DEC,RESERVE,68R,798,798,0,0,0,0
2024-DEC,RESERVE,68W,798,69,0,1,0,1
2024-DEC,RESERVE,68X,798,798,0,0,0,0
2024-DEC,RESERVE,74D,798,207,0,4,0,1
2024-DEC,RESERVE,79R,798,798,0,0,0,0
2024-DEC,RESERVE,79V,798,798,0,0,0,0
2024-DEC,RESERVE,88H,798,798,0,0,0,0
2024-DEC,RESERVE,88K,798,798,0,0,0,0
2024-DEC,RESERVE,88L,798,798,0,0,0,0
2024-DEC,RESERVE,88M,798,195,0,3,0,2
